freq earlylow earlyhighmidlow midhighlatelow latehigh design BNSoptimised
1.614616e+01 7.369924e-21 7.745672e-22 4.923617e-22 4.918430e-22 2.564784e-22 2.108085e-22 2.155894e-22
1.618340e+01 7.302582e-21 7.690357e-22 4.902121e-22 4.896971e-22 2.585793e-22 2.142772e-22 2.189377e-22
1.622072e+01 7.235887e-21 7.638204e-22 4.884912e-22 4.879802e-22 2.613716e-22 2.185217e-22 2.230512e-22
1.625812e+01 7.169839e-21 7.589870e-22 4.872977e-22 4.867913e-22 2.650088e-22 2.237061e-22 2.280905e-22
1.629561e+01 7.104442e-21 7.546243e-22 4.867639e-22 4.862627e-22 2.696904e-22 2.300410e-22 2.342637e-22
1.633319e+01 7.039706e-21 7.508544e-22 4.870698e-22 4.865746e-22 2.756793e-22 2.378012e-22 2.418430e-22
1.637085e+01 6.975642e-21 7.478493e-22 4.884654e-22 4.879772e-22 2.833283e-22 2.473519e-22 2.511930e-22
1.640861e+01 6.912275e-21 7.458566e-22 4.913052e-22 4.908255e-22 2.931191e-22 2.591872e-22 2.628314e-22
1.644645e+01 6.849640e-21 7.452428e-22 4.961052e-22 4.956355e-22 3.057250e-22 2.739921e-22 2.774286e-22
1.648437e+01 6.787797e-21 7.465687e-22 5.036374e-22 5.031801e-22 3.221125e-22 2.927436e-22 2.958948e-22
1.652238e+01 6.726848e-21 7.507251e-22 5.150978e-22 5.146559e-22 3.437150e-22 3.168825e-22 3.197697e-22
1.656048e+01 6.666970e-21 7.591938e-22 5.324152e-22 5.319926e-22 3.727457e-22 3.486259e-22 3.512224e-22
1.659867e+01 6.608492e-21 7.745803e-22 5.588574e-22 5.584594e-22 4.128025e-22 3.915695e-22 3.938425e-22
1.663695e+01 6.552079e-21 8.017955e-22 6.003200e-22 5.999538e-22 4.701403e-22 4.519590e-22 4.540603e-22
1.667531e+01 6.499232e-21 8.509651e-22 6.683692e-22 6.680442e-22 5.566706e-22 5.416878e-22 5.433805e-22
1.671377e+01 6.453935e-21 9.456918e-22 7.885967e-22 7.883245e-22 6.982269e-22 6.865618e-22 6.877305e-22
1.675231e+01 6.429882e-21 1.152199e-21 1.029563e-21 1.029357e-21 9.633597e-22 9.550946e-22 9.562303e-22
1.679094e+01 6.502625e-21 1.731437e-21 1.653816e-21 1.653689e-21 1.614172e-21 1.609344e-21 1.618668e-21
1.682966e+01 8.271075e-21 5.462662e-21 5.438991e-21 5.438953e-21 5.427283e-21 5.425875e-21 5.423542e-21
1.686847e+01 7.273614e-21 3.877966e-21 3.845152e-21 3.845099e-21 3.828874e-21 3.826915e-21 3.828624e-21
1.690737e+01 6.289583e-21 1.543495e-21 1.460647e-21 1.460509e-21 1.418036e-21 1.412836e-21 1.416991e-21
1.694636e+01 6.134452e-21 1.064321e-21 9.425247e-22 9.423125e-22 8.763002e-22 8.680164e-22 8.697550e-22
1.698544e+01 6.049923e-21 8.764943e-22 7.267699e-22 7.264980e-22 6.402481e-22 6.290739e-22 6.302618e-22
1.702460e+01 5.982619e-21 7.820812e-22 6.131094e-22 6.127909e-22 5.096672e-22 4.958207e-22 4.974412e-22
1.706386e+01 5.921759e-21 7.269725e-22 5.449433e-22 5.445893e-22 4.276873e-22 4.114004e-22 4.134292e-22
1.710321e+01 5.864030e-21 6.911837e-22 5.003548e-22 4.999738e-22 3.719754e-22 3.534845e-22 3.557061e-22
1.714265e+01 5.808137e-21 6.659493e-22 4.692328e-22 4.688313e-22 3.319796e-22 3.115174e-22 3.140789e-22
1.718218e+01 5.753489e-21 6.469505e-22 4.463554e-22 4.459384e-22 3.020725e-22 2.798624e-22 2.826374e-22
1.722181e+01 5.699786e-21 6.318680e-22 4.288011e-22 4.283723e-22 2.789851e-22 2.552370e-22 2.582282e-22
1.726152e+01 5.646857e-21 6.193700e-22 4.148330e-22 4.143951e-22 2.606933e-22 2.356013e-22 2.388013e-22
1.730132e+01 5.594602e-21 6.086492e-22 4.033677e-22 4.029228e-22 2.458814e-22 2.196226e-22 2.230181e-22
1.734122e+01 5.542956e-21 5.991942e-22 3.937021e-22 3.932518e-22 2.336602e-22 2.063944e-22 2.099701e-22
1.738121e+01 5.491878e-21 5.906684e-22 3.853645e-22 3.849100e-22 2.234090e-22 1.952800e-22 1.990215e-22
1.742129e+01 5.441337e-21 5.828435e-22 3.780291e-22 3.775715e-22 2.146838e-22 1.858193e-22 1.897119e-22
1.746147e+01 5.391310e-21 5.755598e-22 3.714658e-22 3.710058e-22 2.071592e-22 1.776730e-22 1.817049e-22
1.750173e+01 5.341781e-21 5.687033e-22 3.655077e-22 3.650460e-22 2.005927e-22 1.705852e-22 1.747262e-22
1.754209e+01 5.292737e-21 5.621909e-22 3.600323e-22 3.595693e-22 1.948001e-22 1.643602e-22 1.686174e-22
1.758254e+01 5.244166e-21 5.559604e-22 3.549474e-22 3.544836e-22 1.896399e-22 1.588458e-22 1.631960e-22
1.762309e+01 5.196060e-21 5.499650e-22 3.501829e-22 3.497186e-22 1.850015e-22 1.539223e-22 1.583693e-22
1.766373e+01 5.148410e-21 5.441686e-22 3.456847e-22 3.452202e-22 1.807978e-22 1.494944e-22 1.540203e-22
1.770446e+01 5.101210e-21 5.385433e-22 3.414105e-22 3.409460e-22 1.769594e-22 1.454854e-22 1.500919e-22
1.774529e+01 5.054453e-21 5.330669e-22 3.373268e-22 3.368626e-22 1.734304e-22 1.418331e-22 1.465042e-22
1.778621e+01 5.008134e-21 5.277216e-22 3.334069e-22 3.329431e-22 1.701655e-22 1.384865e-22 1.432174e-22
1.782722e+01 4.962246e-21 5.224933e-22 3.296291e-22 3.291660e-22 1.671275e-22 1.354036e-22 1.401884e-22
1.786833e+01 4.916786e-21 5.173702e-22 3.259759e-22 3.255135e-22 1.642857e-22 1.325494e-22 1.373849e-22
1.790954e+01 4.871747e-21 5.123429e-22 3.224328e-22 3.219712e-22 1.616147e-22 1.298947e-22 1.347758e-22
1.795084e+01 4.827127e-21 5.074034e-22 3.189878e-22 3.185272e-22 1.590933e-22 1.274150e-22 1.323380e-22
1.799223e+01 4.782918e-21 5.025451e-22 3.156309e-22 3.151714e-22 1.567035e-22 1.250894e-22 1.300504e-22
1.803372e+01 4.739119e-21 4.977623e-22 3.123538e-22 3.118954e-22 1.544304e-22 1.229002e-22 1.278959e-22
1.807531e+01 4.695724e-21 4.930503e-22 3.091492e-22 3.086921e-22 1.522609e-22 1.208324e-22 1.258606e-22
1.811699e+01 4.652730e-21 4.884051e-22 3.060113e-22 3.055554e-22 1.501841e-22 1.188728e-22 1.239295e-22
1.815877e+01 4.610133e-21 4.838230e-22 3.029348e-22 3.024802e-22 1.481906e-22 1.170104e-22 1.220935e-22
1.820064e+01 4.567927e-21 4.793010e-22 2.999152e-22 2.994620e-22 1.462723e-22 1.152352e-22 1.203393e-22
1.824261e+01 4.526111e-21 4.748366e-22 2.969487e-22 2.964969e-22 1.444220e-22 1.135391e-22 1.186645e-22
1.828468e+01 4.484679e-21 4.704272e-22 2.940319e-22 2.935816e-22 1.426336e-22 1.119144e-22 1.170608e-22
1.832684e+01 4.443629e-21 4.660708e-22 2.911619e-22 2.907132e-22 1.409019e-22 1.103548e-22 1.155154e-22
1.836911e+01 4.402957e-21 4.617657e-22 2.883361e-22 2.878890e-22 1.392220e-22 1.088546e-22 1.140328e-22
1.841147e+01 4.362658e-21 4.575100e-22 2.855523e-22 2.851067e-22 1.375898e-22 1.074088e-22 1.126012e-22
1.845392e+01 4.322730e-21 4.533024e-22 2.828083e-22 2.823644e-22 1.360018e-22 1.060128e-22 1.112163e-22
1.849648e+01 4.283169e-21 4.491416e-22 2.801025e-22 2.796603e-22 1.344545e-22 1.046629e-22 1.098787e-22
1.853913e+01 4.243972e-21 4.450261e-22 2.774331e-22 2.769926e-22 1.329453e-22 1.033554e-22 1.085791e-22
1.858188e+01 4.205135e-21 4.409550e-22 2.747987e-22 2.743600e-22 1.314715e-22 1.020872e-22 1.073215e-22
1.862473e+01 4.166655e-21 4.369272e-22 2.721981e-22 2.717612e-22 1.300308e-22 1.008556e-22 1.060961e-22
1.866768e+01 4.128528e-21 4.329418e-22 2.696300e-22 2.691949e-22 1.286211e-22 9.965799e-23 1.049055e-22
1.871073e+01 4.090751e-21 4.289979e-22 2.670934e-22 2.666602e-22 1.272407e-22 9.849212e-23 1.037443e-22
1.875388e+01 4.053322e-21 4.250947e-22 2.645872e-22 2.641559e-22 1.258879e-22 9.735595e-23 1.026146e-22
1.879712e+01 4.016236e-21 4.212313e-22 2.621107e-22 2.616812e-22 1.245610e-22 9.624764e-23 1.015085e-22
1.884047e+01 3.979490e-21 4.174072e-22 2.596628e-22 2.592353e-22 1.232589e-22 9.516552e-23 1.004308e-22
1.888391e+01 3.943082e-21 4.136215e-22 2.572430e-22 2.568174e-22 1.219802e-22 9.410806e-23 9.937485e-23
1.892746e+01 3.907008e-21 4.098738e-22 2.548504e-22 2.544269e-22 1.207238e-22 9.307389e-23 9.834363e-23
1.897111e+01 3.871265e-21 4.061633e-22 2.524844e-22 2.520629e-22 1.194887e-22 9.206174e-23 9.733152e-23
1.901486e+01 3.835851e-21 4.024895e-22 2.501445e-22 2.497250e-22 1.182739e-22 9.107046e-23 9.634190e-23
1.905870e+01 3.800761e-21 3.988519e-22 2.478300e-22 2.474125e-22 1.170785e-22 9.009900e-23 9.536931e-23
1.910265e+01 3.765994e-21 3.952500e-22 2.455403e-22 2.451250e-22 1.159019e-22 8.914639e-23 9.441722e-23
1.914670e+01 3.731545e-21 3.916831e-22 2.432751e-22 2.428619e-22 1.147431e-22 8.821174e-23 9.348042e-23
1.919086e+01 3.697413e-21 3.881510e-22 2.410339e-22 2.406227e-22 1.136017e-22 8.729423e-23 9.256240e-23
1.923511e+01 3.663594e-21 3.846530e-22 2.388160e-22 2.384071e-22 1.124768e-22 8.639311e-23 9.165818e-23
1.927947e+01 3.630085e-21 3.811888e-22 2.366213e-22 2.362145e-22 1.113680e-22 8.550767e-23 9.077116e-23
1.932393e+01 3.596884e-21 3.777580e-22 2.344492e-22 2.340446e-22 1.102748e-22 8.463728e-23 8.989680e-23
1.936849e+01 3.563988e-21 3.743600e-22 2.322994e-22 2.318970e-22 1.091965e-22 8.378133e-23 8.903845e-23
1.941315e+01 3.531393e-21 3.709946e-22 2.301715e-22 2.297714e-22 1.081328e-22 8.293927e-23 8.819353e-23
1.945792e+01 3.499097e-21 3.676613e-22 2.280651e-22 2.276673e-22 1.070831e-22 8.211058e-23 8.735967e-23
1.950279e+01 3.467098e-21 3.643598e-22 2.259800e-22 2.255845e-22 1.060472e-22 8.129478e-23 8.654022e-23
1.954776e+01 3.435392e-21 3.610896e-22 2.239158e-22 2.235226e-22 1.050246e-22 8.049141e-23 8.573279e-23
1.959284e+01 3.403977e-21 3.578505e-22 2.218722e-22 2.214814e-22 1.040150e-22 7.970006e-23 8.493523e-23
1.963802e+01 3.372851e-21 3.546420e-22 2.198490e-22 2.194604e-22 1.030179e-22 7.892034e-23 8.415076e-23
1.968331e+01 3.342010e-21 3.514638e-22 2.178457e-22 2.174596e-22 1.020332e-22 7.815187e-23 8.337712e-23
1.972869e+01 3.311451e-21 3.483157e-22 2.158622e-22 2.154785e-22 1.010605e-22 7.739431e-23 8.261408e-23
1.977419e+01 3.281174e-21 3.451972e-22 2.138982e-22 2.135169e-22 1.000995e-22 7.664733e-23 8.186127e-23
1.981979e+01 3.251174e-21 3.421081e-22 2.119535e-22 2.115746e-22 9.914989e-23 7.591063e-23 8.111848e-23
1.986549e+01 3.221449e-21 3.390480e-22 2.100277e-22 2.096513e-22 9.821151e-23 7.518392e-23 8.038530e-23
1.991130e+01 3.191997e-21 3.360166e-22 2.081207e-22 2.077468e-22 9.728407e-23 7.446692e-23 7.966154e-23
1.995722e+01 3.162815e-21 3.330136e-22 2.062322e-22 2.058608e-22 9.636736e-23 7.375938e-23 7.894691e-23
2.000324e+01 3.133901e-21 3.300388e-22 2.043620e-22 2.039931e-22 9.546114e-23 7.306106e-23 7.824118e-23
2.004937e+01 3.105252e-21 3.270918e-22 2.025098e-22 2.021435e-22 9.456522e-23 7.237171e-23 7.754577e-23
2.009560e+01 3.076865e-21 3.241724e-22 2.006755e-22 2.003118e-22 9.367939e-23 7.169113e-23 7.685726e-23
2.014194e+01 3.048740e-21 3.212802e-22 1.988589e-22 1.984978e-22 9.280345e-23 7.101910e-23 7.617698e-23
2.018839e+01 3.020872e-21 3.184150e-22 1.970596e-22 1.967012e-22 9.193724e-23 7.035543e-23 7.550633e-23
2.023494e+01 2.993260e-21 3.155765e-22 1.952777e-22 1.949218e-22 9.108057e-23 6.969993e-23 7.484207e-23
2.028161e+01 2.965901e-21 3.127645e-22 1.935127e-22 1.931595e-22 9.023328e-23 6.905242e-23 7.418690e-23
2.032838e+01 2.938793e-21 3.099786e-22 1.917646e-22 1.914141e-22 8.939520e-23 6.841273e-23 7.353932e-23
2.037525e+01 2.911934e-21 3.072187e-22 1.900331e-22 1.896854e-22 8.856618e-23 6.778069e-23 7.289913e-23
2.042224e+01 2.885321e-21 3.044845e-22 1.883182e-22 1.879731e-22 8.774607e-23 6.715614e-23 7.226487e-23
2.046933e+01 2.858952e-21 3.017756e-22 1.866195e-22 1.862772e-22 8.693474e-23 6.653895e-23 7.163897e-23
2.051654e+01 2.832825e-21 2.990919e-22 1.849369e-22 1.845975e-22 8.613202e-23 6.592895e-23 7.102004e-23
2.056385e+01 2.806938e-21 2.964331e-22 1.832703e-22 1.829336e-22 8.533781e-23 6.532602e-23 7.040790e-23
2.061127e+01 2.781289e-21 2.937990e-22 1.816194e-22 1.812856e-22 8.455196e-23 6.473003e-23 6.980371e-23
2.065880e+01 2.755874e-21 2.911893e-22 1.799842e-22 1.796532e-22 8.377436e-23 6.414084e-23 6.920474e-23
2.070644e+01 2.730693e-21 2.886039e-22 1.783644e-22 1.780363e-22 8.300487e-23 6.355833e-23 6.861225e-23
2.075419e+01 2.705742e-21 2.860423e-22 1.767598e-22 1.764347e-22 8.224339e-23 6.298239e-23 6.802737e-23
2.080204e+01 2.681021e-21 2.835045e-22 1.751704e-22 1.748482e-22 8.148979e-23 6.241291e-23 6.744747e-23
2.085001e+01 2.656526e-21 2.809902e-22 1.735960e-22 1.732767e-22 8.074398e-23 6.184976e-23 6.687482e-23
2.089810e+01 2.632256e-21 2.784991e-22 1.720363e-22 1.717200e-22 8.000583e-23 6.129285e-23 6.630816e-23
2.094629e+01 2.608209e-21 2.760311e-22 1.704913e-22 1.701781e-22 7.927525e-23 6.074208e-23 6.574736e-23
2.099459e+01 2.584382e-21 2.735860e-22 1.689609e-22 1.686506e-22 7.855214e-23 6.019735e-23 6.519233e-23
2.104300e+01 2.560773e-21 2.711634e-22 1.674447e-22 1.671375e-22 7.783639e-23 5.965855e-23 6.464308e-23
2.109153e+01 2.537382e-21 2.687632e-22 1.659428e-22 1.656387e-22 7.712792e-23 5.912561e-23 6.409939e-23
2.114016e+01 2.514204e-21 2.663852e-22 1.644550e-22 1.641540e-22 7.642662e-23 5.859842e-23 6.356229e-23
2.118891e+01 2.491240e-21 2.640292e-22 1.629811e-22 1.626832e-22 7.573240e-23 5.807691e-23 6.302965e-23
2.123778e+01 2.468486e-21 2.616949e-22 1.615210e-22 1.612262e-22 7.504519e-23 5.756098e-23 6.250326e-23
2.128675e+01 2.445940e-21 2.593822e-22 1.600745e-22 1.597830e-22 7.436488e-23 5.705056e-23 6.198223e-23
2.133584e+01 2.423602e-21 2.570908e-22 1.586416e-22 1.583532e-22 7.369139e-23 5.654557e-23 6.146531e-23
2.138504e+01 2.401468e-21 2.548205e-22 1.572220e-22 1.569369e-22 7.302465e-23 5.604592e-23 6.095460e-23
2.143435e+01 2.379538e-21 2.525713e-22 1.558157e-22 1.555338e-22 7.236456e-23 5.555155e-23 6.044988e-23
2.148378e+01 2.357808e-21 2.503427e-22 1.544225e-22 1.541439e-22 7.171105e-23 5.506238e-23 5.994920e-23
2.153332e+01 2.336278e-21 2.481347e-22 1.530423e-22 1.527670e-22 7.106405e-23 5.457834e-23 5.945328e-23
2.158298e+01 2.314946e-21 2.459471e-22 1.516750e-22 1.514030e-22 7.042347e-23 5.409936e-23 5.896332e-23
2.163275e+01 2.293809e-21 2.437796e-22 1.503204e-22 1.500518e-22 6.978923e-23 5.362537e-23 5.847703e-23
2.168263e+01 2.272865e-21 2.416321e-22 1.489784e-22 1.487132e-22 6.916128e-23 5.315631e-23 5.799638e-23
2.173263e+01 2.252115e-21 2.395044e-22 1.476489e-22 1.473872e-22 6.853953e-23 5.269211e-23 5.752048e-23
2.178275e+01 2.231554e-21 2.373963e-22 1.463318e-22 1.460735e-22 6.792391e-23 5.223271e-23 5.704997e-23
2.183298e+01 2.211182e-21 2.353076e-22 1.450269e-22 1.447721e-22 6.731436e-23 5.177804e-23 5.658308e-23
2.188333e+01 2.190997e-21 2.332381e-22 1.437342e-22 1.434829e-22 6.671081e-23 5.132805e-23 5.612055e-23
2.193379e+01 2.170996e-21 2.311877e-22 1.424535e-22 1.422057e-22 6.611318e-23 5.088268e-23 5.566338e-23
2.198437e+01 2.151180e-21 2.291562e-22 1.411847e-22 1.409405e-22 6.552142e-23 5.044187e-23 5.521056e-23
2.203507e+01 2.131545e-21 2.271434e-22 1.399277e-22 1.396870e-22 6.493546e-23 5.000557e-23 5.476199e-23
2.208588e+01 2.112090e-21 2.251491e-22 1.386823e-22 1.384453e-22 6.435524e-23 4.957371e-23 5.431758e-23
2.213681e+01 2.092814e-21 2.231731e-22 1.374485e-22 1.372151e-22 6.378069e-23 4.914625e-23 5.387742e-23
2.218786e+01 2.073714e-21 2.212154e-22 1.362262e-22 1.359965e-22 6.321176e-23 4.872314e-23 5.344216e-23
2.223902e+01 2.054790e-21 2.192756e-22 1.350152e-22 1.347892e-22 6.264837e-23 4.830431e-23 5.301011e-23
2.229031e+01 2.036039e-21 2.173538e-22 1.338154e-22 1.335931e-22 6.209048e-23 4.788972e-23 5.258295e-23
2.234171e+01 2.017460e-21 2.154495e-22 1.326268e-22 1.324083e-22 6.153803e-23 4.747932e-23 5.215974e-23
2.239323e+01 1.999052e-21 2.135628e-22 1.314492e-22 1.312345e-22 6.099095e-23 4.707306e-23 5.174038e-23
2.244487e+01 1.980812e-21 2.116935e-22 1.302825e-22 1.300716e-22 6.044919e-23 4.667090e-23 5.132577e-23
2.249663e+01 1.962740e-21 2.098413e-22 1.291266e-22 1.289195e-22 5.991270e-23 4.627278e-23 5.091410e-23
2.254850e+01 1.944834e-21 2.080062e-22 1.279815e-22 1.277783e-22 5.938142e-23 4.587866e-23 5.050698e-23
2.260050e+01 1.927092e-21 2.061879e-22 1.268469e-22 1.266476e-22 5.885529e-23 4.548849e-23 5.010370e-23
2.265262e+01 1.909512e-21 2.043864e-22 1.257229e-22 1.255275e-22 5.833427e-23 4.510224e-23 4.970397e-23
2.270485e+01 1.892094e-21 2.026014e-22 1.246093e-22 1.244178e-22 5.781830e-23 4.471985e-23 4.930865e-23
2.275721e+01 1.874835e-21 2.008328e-22 1.235059e-22 1.233185e-22 5.730733e-23 4.434128e-23 4.891622e-23
2.280969e+01 1.857735e-21 1.990805e-22 1.224128e-22 1.222295e-22 5.680130e-23 4.396649e-23 4.852808e-23
2.286229e+01 1.840792e-21 1.973443e-22 1.213298e-22 1.211505e-22 5.630017e-23 4.359544e-23 4.814348e-23
2.291501e+01 1.824004e-21 1.956240e-22 1.202569e-22 1.200817e-22 5.580389e-23 4.322808e-23 4.776224e-23
2.296785e+01 1.807370e-21 1.939195e-22 1.191939e-22 1.190227e-22 5.531240e-23 4.286438e-23 4.738524e-23
2.302082e+01 1.790889e-21 1.922307e-22 1.181406e-22 1.179737e-22 5.482567e-23 4.250430e-23 4.701089e-23
2.307390e+01 1.774558e-21 1.905574e-22 1.170972e-22 1.169345e-22 5.434364e-23 4.214780e-23 4.664059e-23
2.312711e+01 1.758378e-21 1.888995e-22 1.160634e-22 1.159049e-22 5.386626e-23 4.179484e-23 4.627353e-23
2.318044e+01 1.742346e-21 1.872568e-22 1.150392e-22 1.148849e-22 5.339349e-23 4.144537e-23 4.590982e-23
2.323390e+01 1.726461e-21 1.856292e-22 1.140244e-22 1.138744e-22 5.292528e-23 4.109937e-23 4.555003e-23
2.328747e+01 1.710722e-21 1.840166e-22 1.130190e-22 1.128734e-22 5.246159e-23 4.075680e-23 4.519337e-23
2.334117e+01 1.695127e-21 1.824187e-22 1.120230e-22 1.118816e-22 5.200238e-23 4.041762e-23 4.483997e-23
2.339500e+01 1.679675e-21 1.808355e-22 1.110361e-22 1.108991e-22 5.154759e-23 4.008179e-23 4.448960e-23
2.344895e+01 1.664365e-21 1.792669e-22 1.100583e-22 1.099258e-22 5.109719e-23 3.974928e-23 4.414239e-23
2.350302e+01 1.649196e-21 1.777126e-22 1.090896e-22 1.089616e-22 5.065112e-23 3.942006e-23 4.379886e-23
2.355722e+01 1.634165e-21 1.761727e-22 1.081299e-22 1.080063e-22 5.020936e-23 3.909408e-23 4.345838e-23
2.361154e+01 1.619272e-21 1.746468e-22 1.071790e-22 1.070599e-22 4.977185e-23 3.877133e-23 4.312084e-23
2.366599e+01 1.604516e-21 1.731350e-22 1.062369e-22 1.061224e-22 4.933856e-23 3.845175e-23 4.278685e-23
2.372057e+01 1.589896e-21 1.716371e-22 1.053035e-22 1.051936e-22 4.890944e-23 3.813533e-23 4.245581e-23
2.377527e+01 1.575409e-21 1.701528e-22 1.043788e-22 1.042734e-22 4.848446e-23 3.782203e-23 4.212771e-23
2.383009e+01 1.561055e-21 1.686823e-22 1.034625e-22 1.033619e-22 4.806357e-23 3.751181e-23 4.180245e-23
2.388504e+01 1.546833e-21 1.672252e-22 1.025548e-22 1.024588e-22 4.764673e-23 3.720464e-23 4.148005e-23
2.394012e+01 1.532742e-21 1.657815e-22 1.016554e-22 1.015642e-22 4.723391e-23 3.690050e-23 4.116097e-23
2.399533e+01 1.518779e-21 1.643510e-22 1.007644e-22 1.006779e-22 4.682507e-23 3.659935e-23 4.084474e-23
2.405066e+01 1.504945e-21 1.629336e-22 9.988157e-23 9.979987e-23 4.642016e-23 3.630117e-23 4.053172e-23
2.410612e+01 1.491238e-21 1.615293e-22 9.900691e-23 9.893004e-23 4.601915e-23 3.600591e-23 4.022087e-23
2.416171e+01 1.477656e-21 1.601378e-22 9.814032e-23 9.806833e-23 4.562200e-23 3.571356e-23 3.991333e-23
2.421743e+01 1.464199e-21 1.587591e-22 9.728174e-23 9.721465e-23 4.522868e-23 3.542408e-23 3.960844e-23
2.427328e+01 1.450865e-21 1.573931e-22 9.643110e-23 9.636895e-23 4.483915e-23 3.513744e-23 3.930664e-23
2.432925e+01 1.437654e-21 1.560395e-22 9.558830e-23 9.553114e-23 4.445337e-23 3.485362e-23 3.900694e-23
2.438535e+01 1.424564e-21 1.546984e-22 9.475330e-23 9.470114e-23 4.407131e-23 3.457259e-23 3.871085e-23
2.444159e+01 1.411594e-21 1.533696e-22 9.392600e-23 9.387890e-23 4.369293e-23 3.429432e-23 3.841677e-23
2.449795e+01 1.398743e-21 1.520530e-22 9.310635e-23 9.306434e-23 4.331820e-23 3.401877e-23 3.812526e-23
2.455444e+01 1.386010e-21 1.507485e-22 9.229427e-23 9.225739e-23 4.294707e-23 3.374594e-23 3.783669e-23
2.461106e+01 1.373393e-21 1.494559e-22 9.148968e-23 9.145797e-23 4.257953e-23 3.347578e-23 3.755119e-23
2.466782e+01 1.360893e-21 1.481751e-22 9.069253e-23 9.066602e-23 4.221553e-23 3.320827e-23 3.726752e-23
2.472470e+01 1.348507e-21 1.469061e-22 8.990274e-23 8.988147e-23 4.185504e-23 3.294339e-23 3.698680e-23
2.478172e+01 1.336234e-21 1.456488e-22 8.912025e-23 8.910426e-23 4.149802e-23 3.268111e-23 3.670842e-23
2.483886e+01 1.324075e-21 1.444030e-22 8.834498e-23 8.833431e-23 4.114445e-23 3.242140e-23 3.643288e-23
2.489614e+01 1.312026e-21 1.431686e-22 8.757687e-23 8.757156e-23 4.079430e-23 3.216425e-23 3.615930e-23
2.495355e+01 1.300089e-21 1.419455e-22 8.681585e-23 8.681594e-23 4.044752e-23 3.190961e-23 3.588893e-23
2.501110e+01 1.288260e-21 1.407336e-22 8.606186e-23 8.606739e-23 4.010409e-23 3.165747e-23 3.562032e-23
2.506877e+01 1.276541e-21 1.395328e-22 8.531484e-23 8.532585e-23 3.976398e-23 3.140781e-23 3.535443e-23
2.512658e+01 1.264928e-21 1.383430e-22 8.457471e-23 8.459124e-23 3.942715e-23 3.116060e-23 3.509089e-23
2.518452e+01 1.253423e-21 1.371642e-22 8.384142e-23 8.386350e-23 3.909358e-23 3.091582e-23 3.482950e-23
2.524260e+01 1.242023e-21 1.359961e-22 8.311491e-23 8.314258e-23 3.876323e-23 3.067343e-23 3.457071e-23
2.530081e+01 1.230727e-21 1.348387e-22 8.239510e-23 8.242841e-23 3.843608e-23 3.043343e-23 3.431417e-23
2.535915e+01 1.219535e-21 1.336920e-22 8.168194e-23 8.172093e-23 3.811208e-23 3.019578e-23 3.406011e-23
2.541763e+01 1.208446e-21 1.325558e-22 8.097537e-23 8.102008e-23 3.779123e-23 2.996046e-23 3.380787e-23
2.547624e+01 1.197458e-21 1.314299e-22 8.027532e-23 8.032579e-23 3.747348e-23 2.972746e-23 3.355812e-23
2.553499e+01 1.186571e-21 1.303144e-22 7.958174e-23 7.963801e-23 3.715881e-23 2.949674e-23 3.331084e-23
2.559388e+01 1.175785e-21 1.292091e-22 7.889456e-23 7.895668e-23 3.684718e-23 2.926829e-23 3.306560e-23
2.565290e+01 1.165097e-21 1.281139e-22 7.821374e-23 7.828174e-23 3.653858e-23 2.904209e-23 3.282242e-23
2.571205e+01 1.154507e-21 1.270288e-22 7.753920e-23 7.761313e-23 3.623297e-23 2.881810e-23 3.258170e-23
2.577134e+01 1.144014e-21 1.259536e-22 7.687089e-23 7.695079e-23 3.593032e-23 2.859632e-23 3.234263e-23
2.583077e+01 1.133617e-21 1.248882e-22 7.620875e-23 7.629467e-23 3.563061e-23 2.837671e-23 3.210621e-23
2.589034e+01 1.123316e-21 1.238326e-22 7.555273e-23 7.564471e-23 3.533380e-23 2.815927e-23 3.187145e-23
2.595004e+01 1.113110e-21 1.227867e-22 7.490278e-23 7.500085e-23 3.503988e-23 2.794396e-23 3.163894e-23
2.600988e+01 1.102997e-21 1.217503e-22 7.425883e-23 7.436304e-23 3.474882e-23 2.773077e-23 3.140877e-23
2.606986e+01 1.092976e-21 1.207234e-22 7.362082e-23 7.373122e-23 3.446058e-23 2.751968e-23 3.118055e-23
2.612998e+01 1.083048e-21 1.197060e-22 7.298871e-23 7.310534e-23 3.417515e-23 2.731066e-23 3.095418e-23
2.619023e+01 1.073211e-21 1.186978e-22 7.236244e-23 7.248534e-23 3.389249e-23 2.710370e-23 3.072958e-23
2.625063e+01 1.063464e-21 1.176989e-22 7.174196e-23 7.187118e-23 3.361259e-23 2.689878e-23 3.050729e-23
2.631116e+01 1.053806e-21 1.167091e-22 7.112722e-23 7.126279e-23 3.333541e-23 2.669588e-23 3.028723e-23
2.637184e+01 1.044237e-21 1.157284e-22 7.051815e-23 7.066013e-23 3.306094e-23 2.649497e-23 3.006847e-23
2.643265e+01 1.034756e-21 1.147567e-22 6.991471e-23 7.006314e-23 3.278914e-23 2.629604e-23 2.985192e-23
2.649360e+01 1.025362e-21 1.137938e-22 6.931685e-23 6.947178e-23 3.251999e-23 2.609908e-23 2.963759e-23
2.655470e+01 1.016054e-21 1.128398e-22 6.872452e-23 6.888598e-23 3.225347e-23 2.590405e-23 2.942490e-23
2.661593e+01 1.006832e-21 1.118945e-22 6.813765e-23 6.830570e-23 3.198955e-23 2.571095e-23 2.921398e-23
